timestamp,step,phase,interval_s,cpu_util_percent,gpu_util_percent,gpu_mem_mb,gpu_power_w,host_mem_mb,disk_read_mb_s,disk_write_mb_s
2026-04-21T02:58:28.121+00:00,1000,eval,0.128,101.863,88.000,219.113,296.630,1206.180,0.000,0.000
2026-04-21T02:58:28.248+00:00,1000,eval,0.128,93.769,88.000,145.519,296.950,1206.180,0.000,0.000
2026-04-21T02:58:28.376+00:00,1000,eval,0.127,102.259,88.000,145.519,297.260,1206.180,0.000,0.000
2026-04-21T02:58:28.504+00:00,1000,eval,0.130,99.812,88.000,145.519,297.030,1206.180,0.000,0.000
2026-04-21T02:58:28.634+00:00,1000,eval,0.127,102.300,89.000,145.519,296.940,1206.180,0.000,0.000
2026-04-21T02:58:28.761+00:00,1000,eval,0.132,98.495,89.000,145.519,297.030,1206.180,0.000,0.000
2026-04-21T02:58:28.893+00:00,1000,eval,0.127,102.365,88.000,146.269,296.960,1206.180,0.000,0.000
2026-04-21T02:58:29.020+00:00,1000,eval,0.132,98.676,88.000,145.519,297.170,1206.180,0.000,0.000
2026-04-21T02:58:29.152+00:00,1000,eval,0.126,102.926,88.000,146.269,297.190,1206.180,0.000,0.000
2026-04-21T02:58:29.278+00:00,1000,eval,0.127,102.458,88.000,145.519,297.170,1206.180,0.000,0.000
2026-04-21T02:58:29.405+00:00,1000,eval,0.131,99.070,88.000,145.519,296.960,1206.180,0.000,0.000
2026-04-21T02:58:29.536+00:00,1000,checkpoint,0.160,87.622,88.000,143.019,293.110,1208.680,0.000,769.891
2026-04-21T02:58:29.696+00:00,1000,checkpoint,0.129,93.066,34.000,234.928,277.150,1204.578,0.000,0.000
2026-04-21T02:58:29.825+00:00,1007,optimizer,0.127,110.285,34.000,1073.525,267.920,1204.953,0.000,0.000
2026-04-21T02:58:29.952+00:00,1010,idle,0.127,102.112,63.000,143.019,268.800,1204.953,0.000,0.000
2026-04-21T02:58:30.079+00:00,1018,backward,0.128,101.642,100.000,444.118,269.280,1204.891,0.000,0.000
2026-04-21T02:58:30.207+00:00,1020,idle,0.127,94.243,100.000,1133.987,269.790,1204.953,0.000,0.000
2026-04-21T02:58:30.334+00:00,1029,backward,0.128,101.420,100.000,1125.989,271.270,1204.828,0.000,0.000
2026-04-21T02:58:30.462+00:00,1031,dataloader,0.130,99.930,100.000,256.277,272.020,1204.891,0.000,0.000
2026-04-21T02:58:30.593+00:00,1040,forward,0.127,102.064,100.000,143.019,272.730,1204.953,0.000,0.000
2026-04-21T02:58:30.720+00:00,1045,backward,0.128,101.488,100.000,1036.989,275.430,1204.953,0.000,0.000
2026-04-21T02:58:30.848+00:00,1050,backward,0.128,101.251,100.000,143.019,299.840,1204.891,0.000,0.000
2026-04-21T02:58:30.976+00:00,1056,forward,0.126,103.091,100.000,1589.342,299.280,1204.953,0.000,0.000
2026-04-21T02:58:31.102+00:00,1060,idle,0.130,99.665,100.000,143.019,299.660,1204.953,0.000,0.000
2026-04-21T02:58:31.233+00:00,1066,backward,0.127,94.295,100.000,1073.525,299.540,1204.828,0.000,0.000
2026-04-21T02:58:31.360+00:00,1070,idle,0.127,102.645,100.000,143.019,299.490,1204.953,0.000,0.000
2026-04-21T02:58:31.487+00:00,1077,backward,0.128,101.265,100.000,551.180,299.330,1204.953,0.000,0.000
2026-04-21T02:58:31.615+00:00,1080,idle,0.127,102.604,100.000,143.019,298.870,1204.891,0.000,0.000
2026-04-21T02:58:31.742+00:00,1088,backward,0.132,106.039,100.000,1408.297,298.800,1204.953,0.000,0.000
2026-04-21T02:58:31.874+00:00,1090,idle,0.127,94.221,100.000,1585.012,298.980,1205.953,0.000,0.000
2026-04-21T02:58:32.001+00:00,1099,forward,0.129,108.248,100.000,1585.012,299.280,1205.391,0.000,0.000
2026-04-21T02:58:32.131+00:00,1100,idle,0.128,94.067,100.000,670.241,299.180,1204.953,0.000,2.327
2026-04-21T02:58:32.258+00:00,1109,optimizer,0.128,101.251,100.000,143.019,299.200,1204.891,0.000,0.000
2026-04-21T02:58:32.387+00:00,1113,optimizer,0.127,102.243,100.000,1348.799,299.250,1204.957,0.000,1.598
2026-04-21T02:58:32.514+00:00,1120,backward,0.129,93.302,100.000,143.019,299.290,1204.953,0.000,0.000
2026-04-21T02:58:32.642+00:00,1125,optimizer,0.130,107.505,100.000,969.181,298.380,1204.953,0.000,8.309
2026-04-21T02:58:32.773+00:00,1130,idle,0.128,101.226,100.000,143.019,298.530,1204.891,0.000,0.030
2026-04-21T02:58:32.901+00:00,1136,backward,0.131,99.565,100.000,186.196,298.900,1204.953,0.000,0.150
2026-04-21T02:58:33.032+00:00,1140,idle,0.127,102.504,100.000,143.019,299.290,1204.953,0.000,0.000
2026-04-21T02:58:33.158+00:00,1147,backward,0.131,106.567,100.000,688.836,299.380,1204.891,0.000,39.011
2026-04-21T02:58:33.290+00:00,1150,idle,0.128,94.073,100.000,143.019,299.570,1204.953,0.000,0.000
2026-04-21T02:58:33.417+00:00,1158,backward,0.127,102.097,100.000,1033.239,299.490,1204.953,0.000,0.000
2026-04-21T02:58:33.545+00:00,1160,idle,0.130,99.634,100.000,1585.263,298.920,1204.891,0.000,0.000
2026-04-21T02:58:33.675+00:00,1169,forward,0.127,102.757,100.000,1557.109,298.630,1204.891,0.000,0.401
2026-04-21T02:58:33.802+00:00,1170,idle,0.130,92.066,100.000,1092.457,298.850,1204.953,0.000,0.000
2026-04-21T02:58:33.932+00:00,1179,backward,0.127,109.872,100.000,143.019,299.250,1204.953,0.000,0.000
2026-04-21T02:58:34.059+00:00,1184,dataloader,0.132,91.230,100.000,1352.299,299.220,1204.828,0.000,0.000
2026-04-21T02:58:34.191+00:00,1190,backward,0.128,109.613,100.000,143.019,299.640,1204.953,0.000,0.000
2026-04-21T02:58:34.319+00:00,1196,forward,0.128,93.817,100.000,1585.012,299.800,1204.891,0.000,0.000
2026-04-21T02:58:34.447+00:00,1200,idle,0.129,108.858,100.000,143.019,299.310,1204.828,0.000,0.000
2026-04-21T02:58:34.575+00:00,1206,backward,0.128,94.017,100.000,656.398,298.830,1204.891,0.000,0.000
2026-04-21T02:58:34.703+00:00,1210,idle,0.130,108.104,100.000,143.019,298.790,1204.891,0.000,0.784
2026-04-21T02:58:34.832+00:00,1217,backward,0.128,93.858,100.000,503.180,298.940,1204.953,0.000,0.000
2026-04-21T02:58:34.960+00:00,1220,idle,0.130,107.396,100.000,143.019,299.190,1204.953,0.000,0.000
2026-04-21T02:58:35.091+00:00,1228,backward,0.127,102.196,100.000,1036.989,299.240,1204.953,0.000,0.000
2026-04-21T02:58:35.218+00:00,1230,idle,0.128,93.411,100.000,1424.057,299.420,1204.891,0.000,0.000
2026-04-21T02:58:35.346+00:00,1239,forward,0.127,102.282,100.000,1585.263,299.040,1204.891,0.000,0.000
2026-04-21T02:58:35.473+00:00,1240,idle,0.128,101.765,100.000,955.176,298.910,1204.953,0.000,0.031
2026-04-21T02:58:35.601+00:00,1249,backward,0.130,100.045,100.000,145.519,298.870,1204.891,0.000,0.000
2026-04-21T02:58:35.731+00:00,1250,eval,0.128,101.854,100.000,145.519,298.250,1204.953,0.000,0.000
2026-04-21T02:58:35.859+00:00,1250,eval,0.132,106.207,90.000,146.269,298.450,1204.828,0.000,0.000
2026-04-21T02:58:35.990+00:00,1250,eval,0.127,94.454,90.000,145.519,298.660,1204.953,0.000,0.000
2026-04-21T02:58:36.117+00:00,1250,eval,0.132,98.194,88.000,146.269,298.880,1204.953,0.000,0.000
2026-04-21T02:58:36.250+00:00,1250,eval,0.128,101.267,87.000,145.519,299.020,1204.891,0.000,0.000
2026-04-21T02:58:36.378+00:00,1250,eval,0.132,106.277,87.000,146.269,299.120,1205.891,0.000,0.000
2026-04-21T02:58:36.510+00:00,1250,eval,0.128,101.830,87.000,145.519,298.890,1204.953,0.000,0.000
2026-04-21T02:58:36.638+00:00,1250,eval,0.130,99.827,87.000,146.269,298.690,1204.891,0.000,0.000
2026-04-21T02:58:36.768+00:00,1250,eval,0.127,94.341,87.000,146.269,298.380,1204.953,0.000,0.000
2026-04-21T02:58:36.895+00:00,1250,eval,0.127,102.715,87.000,146.269,299.170,1204.891,0.000,0.000
2026-04-21T02:58:37.022+00:00,1250,dataloader,0.129,108.181,87.000,219.113,299.260,1204.828,0.000,0.000
2026-04-21T02:58:37.151+00:00,1250,eval,0.128,101.448,88.000,243.957,299.280,1204.891,0.000,0.000
2026-04-21T02:58:37.279+00:00,1250,eval,0.131,99.231,87.000,145.519,299.020,1205.328,0.000,0.000
2026-04-21T02:58:37.410+00:00,1250,eval,0.127,102.326,87.000,146.269,299.270,1204.953,0.000,0.000
2026-04-21T02:58:37.537+00:00,1250,eval,0.130,99.847,88.000,145.519,299.270,1204.953,0.000,1.320
2026-04-21T02:58:37.667+00:00,1250,eval,0.128,94.105,88.000,146.269,298.740,1204.953,0.000,0.000
2026-04-21T02:58:37.795+00:00,1250,eval,0.128,101.333,88.000,194.363,298.660,1204.953,0.000,0.000
2026-04-21T02:58:37.923+00:00,1250,eval,0.129,100.590,88.000,145.519,298.900,1204.953,0.000,0.000
2026-04-21T02:58:38.052+00:00,1250,eval,0.128,109.265,89.000,145.519,299.210,1204.953,0.000,0.000
2026-04-21T02:58:38.181+00:00,1250,eval,0.131,99.602,89.000,145.519,299.260,1204.953,0.000,0.000
2026-04-21T02:58:38.311+00:00,1250,eval,0.127,102.157,88.000,146.269,299.100,1204.953,0.000,0.000
2026-04-21T02:58:38.438+00:00,1250,eval,0.131,99.167,88.000,145.519,299.180,1204.953,0.000,0.000
2026-04-21T02:58:38.569+00:00,1250,eval,0.128,101.904,88.000,146.269,298.940,1204.953,0.000,2.909
2026-04-21T02:58:38.697+00:00,1250,eval,0.132,98.518,88.000,267.957,298.570,1204.953,0.000,39.312
2026-04-21T02:58:38.829+00:00,1250,eval,0.124,97.153,88.000,146.269,299.110,1204.953,0.000,0.000
2026-04-21T02:58:38.953+00:00,1250,checkpoint,0.149,100.635,88.000,143.019,296.120,1208.453,0.026,825.285
2026-04-21T02:58:39.102+00:00,1250,checkpoint,0.132,98.306,37.000,234.928,280.040,1204.688,0.000,0.000
2026-04-21T02:58:39.234+00:00,1257,optimizer,0.128,101.648,59.000,1585.012,270.260,1205.688,0.000,0.000
2026-04-21T02:58:39.362+00:00,1260,idle,0.132,98.773,59.000,143.019,270.280,1204.688,0.000,0.000
2026-04-21T02:58:39.493+00:00,1268,backward,0.128,101.211,99.000,1123.525,270.040,1204.812,0.000,0.000
2026-04-21T02:58:39.622+00:00,1270,idle,0.130,100.213,99.000,1584.983,270.410,1204.938,0.000,0.000
2026-04-21T02:58:39.751+00:00,1279,backward,0.128,101.390,100.000,186.214,271.040,1204.938,0.000,0.000
2026-04-21T02:58:39.880+00:00,1283,backward,0.130,107.865,100.000,1585.012,271.420,1205.938,0.000,0.000
2026-04-21T02:58:40.010+00:00,1290,backward,0.129,93.118,100.000,143.019,271.490,1204.938,0.000,0.000
2026-04-21T02:58:40.138+00:00,1295,backward,0.130,99.794,100.000,606.960,289.140,1204.875,0.000,0.000
2026-04-21T02:58:40.269+00:00,1300,idle,0.127,102.434,100.000,143.019,301.080,1204.938,0.000,0.000
2026-04-21T02:58:40.396+00:00,1306,backward,0.129,101.116,100.000,398.057,299.380,1204.879,0.000,0.000
2026-04-21T02:58:40.524+00:00,1310,idle,0.129,100.902,100.000,143.019,299.320,1204.941,0.000,0.000
2026-04-21T02:58:40.653+00:00,1317,backward,0.128,93.505,100.000,1116.457,299.320,1204.812,0.000,0.000
2026-04-21T02:58:40.781+00:00,1320,idle,0.132,114.057,100.000,143.019,299.440,1204.875,0.000,0.000
2026-04-21T02:58:40.913+00:00,1328,forward,0.128,93.478,100.000,1352.299,299.210,1204.875,0.000,0.000
2026-04-21T02:58:41.041+00:00,1330,idle,0.131,107.039,100.000,1572.983,297.990,1204.812,0.000,0.000
2026-04-21T02:58:41.172+00:00,1339,forward,0.128,101.416,100.000,1590.777,299.340,1204.938,0.000,0.000
2026-04-21T02:58:41.300+00:00,1340,idle,0.130,92.106,100.000,1036.989,300.050,1204.875,0.000,0.000
2026-04-21T02:58:41.430+00:00,1349,backward,0.129,108.915,100.000,143.019,299.510,1204.938,0.000,0.000
2026-04-21T02:58:41.559+00:00,1354,forward,0.131,91.952,100.000,1486.360,299.160,1204.750,0.000,0.000
2026-04-21T02:58:41.689+00:00,1360,backward,0.129,108.797,100.000,143.019,299.490,1204.938,0.000,0.000
2026-04-21T02:58:41.818+00:00,1366,forward,0.130,92.322,100.000,1587.189,299.190,1205.375,0.000,0.000
2026-04-21T02:58:41.948+00:00,1370,idle,0.129,108.637,100.000,143.019,298.660,1204.875,0.000,0.000
2026-04-21T02:58:42.077+00:00,1376,backward,0.132,98.591,100.000,656.398,298.580,1204.875,0.000,0.000
2026-04-21T02:58:42.209+00:00,1380,idle,0.128,101.511,100.000,143.019,299.660,1204.812,0.000,0.000
2026-04-21T02:58:42.337+00:00,1387,backward,0.131,99.539,100.000,186.214,299.520,1204.875,0.000,0.000
2026-04-21T02:58:42.468+00:00,1390,idle,0.127,102.526,100.000,143.019,299.390,1204.875,0.000,0.000
2026-04-21T02:58:42.594+00:00,1398,backward,0.128,101.500,100.000,673.243,299.200,1204.875,0.000,0.122
2026-04-21T02:58:42.722+00:00,1400,idle,0.129,100.574,100.000,186.214,299.710,1204.938,0.000,0.272
2026-04-21T02:58:42.852+00:00,1409,forward,0.128,101.180,100.000,1360.547,298.920,1204.812,0.000,5.260
2026-04-21T02:58:42.980+00:00,1410,idle,0.132,98.724,100.000,580.085,298.700,1205.188,0.000,0.000
2026-04-21T02:58:43.112+00:00,1420,forward,0.129,100.707,100.000,143.019,299.040,1205.188,0.000,76.862
2026-04-21T02:58:43.241+00:00,1423,forward,0.132,106.423,99.000,907.426,299.070,1205.375,0.000,0.000
2026-04-21T02:58:43.372+00:00,1430,backward,0.128,93.449,99.000,143.019,299.490,1205.500,0.000,0.000
2026-04-21T02:58:43.501+00:00,1436,backward,0.129,101.085,100.000,1229.737,299.180,1205.438,0.000,0.000
2026-04-21T02:58:43.629+00:00,1440,idle,0.129,101.015,100.000,143.019,299.540,1205.438,0.000,0.789
2026-04-21T02:58:43.758+00:00,1447,forward,0.131,99.341,100.000,1585.012,299.070,1206.500,0.000,0.000
2026-04-21T02:58:43.889+00:00,1450,idle,0.129,100.912,100.000,143.019,299.120,1205.500,0.000,0.000
2026-04-21T02:58:44.018+00:00,1457,optimizer,0.131,99.564,100.000,969.181,298.840,1205.438,0.000,0.000
2026-04-21T02:58:44.148+00:00,1460,idle,0.128,109.150,100.000,143.019,299.140,1205.500,0.000,0.000
2026-04-21T02:58:44.277+00:00,1468,backward,0.131,91.486,100.000,186.207,299.180,1205.438,0.000,0.000
2026-04-21T02:58:44.408+00:00,1470,idle,0.129,108.569,100.000,1585.012,299.790,1206.875,0.000,0.000
2026-04-21T02:58:44.537+00:00,1479,backward,0.132,106.090,100.000,398.057,299.510,1205.500,0.000,0.000
2026-04-21T02:58:44.669+00:00,1482,backward,0.128,93.496,100.000,1585.262,299.450,1205.500,0.000,0.000
2026-04-21T02:58:44.797+00:00,1490,backward,0.132,106.343,100.000,143.019,298.850,1205.438,0.000,0.000
2026-04-21T02:58:44.929+00:00,1495,backward,0.127,94.806,100.000,1357.151,298.910,1205.500,0.000,0.000
2026-04-21T02:58:45.055+00:00,1500,eval,0.127,102.286,100.000,145.519,299.050,1205.375,0.000,0.000
2026-04-21T02:58:45.182+00:00,1500,eval,0.128,101.631,100.000,146.269,298.490,1206.375,0.000,0.000
2026-04-21T02:58:45.310+00:00,1500,eval,0.127,94.421,91.000,146.269,298.420,1205.375,0.000,0.000
2026-04-21T02:58:45.437+00:00,1500,eval,0.133,105.601,87.000,146.269,298.470,1205.438,0.000,0.000
2026-04-21T02:58:45.570+00:00,1500,eval,0.127,102.325,87.000,146.269,299.260,1205.438,0.000,0.000
2026-04-21T02:58:45.697+00:00,1500,dataloader,0.134,96.803,87.000,146.269,298.860,1205.438,0.000,0.000
2026-04-21T02:58:45.831+00:00,1500,eval,0.128,101.945,87.000,146.269,299.090,1205.438,0.000,0.000
2026-04-21T02:58:45.959+00:00,1500,dataloader,0.129,100.399,87.000,146.269,299.210,1205.438,0.000,0.000
2026-04-21T02:58:46.088+00:00,1500,eval,0.129,100.671,87.000,145.519,298.760,1205.438,0.000,0.000
2026-04-21T02:58:46.218+00:00,1500,eval,0.130,99.815,87.000,145.519,298.620,1205.438,0.000,0.000
2026-04-21T02:58:46.348+00:00,1500,eval,0.128,101.423,87.000,145.519,299.550,1205.500,0.000,4.084
2026-04-21T02:58:46.476+00:00,1500,eval,0.131,106.658,87.000,145.519,299.700,1205.438,0.000,0.000
2026-04-21T02:58:46.607+00:00,1500,dataloader,0.126,103.004,87.000,145.519,299.250,1205.438,0.000,0.000
2026-04-21T02:58:46.733+00:00,1500,eval,0.130,92.535,87.000,145.519,299.130,1205.375,0.000,0.000
2026-04-21T02:58:46.863+00:00,1500,eval,0.129,101.146,87.000,145.519,299.050,1205.375,0.000,0.000
2026-04-21T02:58:46.992+00:00,1500,eval,0.128,101.341,87.000,267.582,298.700,1205.375,0.000,0.000
2026-04-21T02:58:47.120+00:00,1500,eval,0.131,99.418,88.000,146.269,298.620,1205.375,0.000,0.000
2026-04-21T02:58:47.251+00:00,1500,eval,0.127,102.191,88.000,145.519,299.830,1205.375,0.000,0.000
2026-04-21T02:58:47.378+00:00,1500,eval,0.130,100.153,88.000,220.707,299.690,1205.375,0.000,0.000
2026-04-21T02:58:47.508+00:00,1500,eval,0.128,101.531,88.000,145.519,299.750,1205.375,0.000,0.000
2026-04-21T02:58:47.636+00:00,1500,eval,0.132,98.474,88.000,244.707,299.370,1205.375,0.000,0.000
2026-04-21T02:58:47.768+00:00,1500,eval,0.127,110.168,88.000,145.519,299.530,1205.375,0.000,0.430
2026-04-21T02:58:47.895+00:00,1500,dataloader,0.131,98.892,88.000,145.519,298.900,1205.375,0.000,0.000
2026-04-21T02:58:48.026+00:00,1500,eval,0.127,102.149,88.000,145.519,299.290,1205.375,0.000,1.289
2026-04-21T02:58:48.154+00:00,1500,eval,0.129,101.022,88.000,145.519,299.350,1205.375,0.000,0.000
2026-04-21T02:58:48.282+00:00,1500,eval,0.125,103.631,88.000,145.519,299.540,1205.375,0.000,0.405
2026-04-21T02:58:48.408+00:00,1500,checkpoint,0.157,76.574,88.000,143.019,299.460,1209.547,0.025,784.959
2026-04-21T02:58:48.564+00:00,1500,checkpoint,0.129,101.075,51.000,1436.433,269.990,1205.672,0.000,0.000
2026-04-21T02:58:48.693+00:00,1509,forward,0.136,102.667,41.000,1541.235,269.660,1205.672,0.000,0.000
2026-04-21T02:58:48.829+00:00,1510,idle,0.128,101.476,100.000,606.960,269.760,1205.672,0.000,0.000
2026-04-21T02:58:48.957+00:00,1520,forward,0.130,100.262,100.000,143.019,270.290,1205.922,0.000,0.000
2026-04-21T02:58:49.087+00:00,1525,backward,0.130,100.188,100.000,398.057,270.320,1205.988,0.000,5.359
2026-04-21T02:58:49.217+00:00,1530,idle,0.130,107.913,100.000,143.019,270.480,1205.984,0.000,0.000
2026-04-21T02:58:49.347+00:00,1536,backward,0.129,92.727,100.000,681.428,270.570,1205.859,0.000,0.000
2026-04-21T02:58:49.476+00:00,1540,idle,0.132,106.349,100.000,143.019,270.050,1205.922,0.000,0.000
2026-04-21T02:58:49.608+00:00,1547,forward,0.129,100.499,100.000,1125.989,283.040,1205.984,0.000,0.000
2026-04-21T02:58:49.737+00:00,1550,idle,0.132,98.552,100.000,143.019,299.270,1205.984,0.000,0.000
2026-04-21T02:58:49.869+00:00,1558,forward,0.128,109.174,100.000,1270.642,299.020,1205.984,0.000,0.000
2026-04-21T02:58:49.997+00:00,1560,idle,0.131,91.934,100.000,186.203,299.010,1205.859,0.000,0.000
2026-04-21T02:58:50.128+00:00,1569,forward,0.128,101.239,100.000,1589.123,299.030,1205.984,0.000,0.000
2026-04-21T02:58:50.256+00:00,1570,idle,0.130,100.044,100.000,681.428,298.880,1205.859,0.000,0.000
2026-04-21T02:58:50.386+00:00,1579,backward,0.128,109.201,100.000,143.019,298.990,1205.859,0.000,0.000
2026-04-21T02:58:50.514+00:00,1584,dataloader,0.132,90.628,100.000,1348.799,298.550,1205.922,0.000,0.000
2026-04-21T02:58:50.647+00:00,1590,backward,0.128,109.126,100.000,143.019,299.760,1205.859,0.000,0.000
2026-04-21T02:58:50.775+00:00,1596,forward,0.131,99.026,100.000,1541.235,299.090,1205.984,0.000,0.000
2026-04-21T02:58:50.906+00:00,1600,idle,0.130,100.223,100.000,143.019,299.010,1205.984,0.000,0.000
2026-04-21T02:58:51.036+00:00,1607,forward,0.133,97.768,100.000,1587.189,299.410,1206.484,0.000,0.000
2026-04-21T02:58:51.169+00:00,1610,idle,0.128,101.192,100.000,143.019,298.850,1205.984,0.000,0.000
2026-04-21T02:58:51.297+00:00,1618,forward,0.130,100.041,100.000,1357.151,298.930,1205.922,0.000,0.000
2026-04-21T02:58:51.427+00:00,1620,idle,0.129,100.454,100.000,143.019,298.310,1205.984,0.000,0.000
2026-04-21T02:58:51.557+00:00,1628,backward,0.130,99.781,100.000,503.179,299.080,1205.859,0.000,0.000
2026-04-21T02:58:51.687+00:00,1630,idle,0.130,108.062,100.000,186.195,299.480,1205.984,0.000,0.000
2026-04-21T02:58:51.817+00:00,1639,backward,0.130,100.189,100.000,388.994,299.040,1205.922,0.000,0.000
2026-04-21T02:58:51.946+00:00,1643,backward,0.128,93.629,100.000,1585.012,299.280,1205.859,0.000,0.000
2026-04-21T02:58:52.074+00:00,1650,backward,0.133,105.530,100.000,143.019,299.010,1205.984,0.000,0.000
2026-04-21T02:58:52.207+00:00,1655,backward,0.129,100.993,100.000,1424.057,298.550,1205.984,0.000,0.000
2026-04-21T02:58:52.336+00:00,1660,idle,0.133,97.764,100.000,143.019,298.910,1205.984,0.000,0.000
2026-04-21T02:58:52.469+00:00,1666,backward,0.129,108.477,100.000,1073.525,298.740,1205.984,0.000,0.000
2026-04-21T02:58:52.598+00:00,1670,idle,0.131,91.326,100.000,143.019,299.430,1205.984,0.000,0.000
2026-04-21T02:58:52.729+00:00,1677,backward,0.128,101.607,100.000,503.179,299.000,1205.922,0.000,0.000
2026-04-21T02:58:52.857+00:00,1680,idle,0.128,101.502,100.000,143.019,299.140,1205.922,0.000,0.427
2026-04-21T02:58:52.985+00:00,1688,backward,0.129,108.710,100.000,640.180,299.610,1205.984,0.000,0.000
2026-04-21T02:58:53.114+00:00,1690,idle,0.132,98.372,100.000,1585.012,299.100,1206.922,0.000,0.000
2026-04-21T02:58:53.246+00:00,1699,dataloader,0.129,100.929,100.000,1003.176,299.140,1205.922,0.000,1.425
2026-04-21T02:58:53.375+00:00,1701,backward,0.129,92.668,100.000,186.195,298.800,1205.984,0.000,0.060
2026-04-21T02:58:53.505+00:00,1710,forward,0.128,109.356,100.000,143.019,298.800,1205.984,0.000,0.000
2026-04-21T02:58:53.633+00:00,1715,backward,0.132,98.384,100.000,592.085,298.960,1205.984,0.000,0.000
2026-04-21T02:58:53.765+00:00,1720,optimizer,0.128,101.498,100.000,143.019,298.910,1205.859,0.000,0.000
2026-04-21T02:58:53.893+00:00,1726,backward,0.133,97.686,100.000,907.426,299.050,1205.984,0.000,0.000
2026-04-21T02:58:54.026+00:00,1730,idle,0.128,101.640,100.000,143.019,298.750,1205.988,0.000,0.000
2026-04-21T02:58:54.154+00:00,1737,backward,0.133,105.198,100.000,1263.300,298.770,1205.922,0.000,0.000
2026-04-21T02:58:54.287+00:00,1740,idle,0.128,101.354,100.000,143.019,299.100,1205.984,0.000,0.000
2026-04-21T02:58:54.415+00:00,1748,dataloader,0.131,99.342,100.000,1352.299,298.610,1205.922,0.000,3.045
2026-04-21T02:58:54.546+00:00,1750,eval,0.126,103.138,100.000,146.269,299.560,1205.984,0.000,0.000
2026-04-21T02:58:54.672+00:00,1750,eval,0.133,97.932,94.000,146.269,298.540,1205.922,0.000,0.000
2026-04-21T02:58:54.805+00:00,1750,eval,0.127,102.267,94.000,146.269,298.870,1205.984,0.000,0.000
2026-04-21T02:58:54.932+00:00,1750,eval,0.133,97.638,87.000,243.957,298.880,1205.859,0.000,0.000
2026-04-21T02:58:55.065+00:00,1750,eval,0.128,101.763,87.000,146.269,298.710,1205.984,0.000,0.000
2026-04-21T02:58:55.193+00:00,1750,eval,0.133,97.923,87.000,219.675,298.900,1205.922,0.000,0.000
2026-04-21T02:58:55.326+00:00,1750,eval,0.128,109.283,87.000,146.269,299.100,1205.859,0.000,0.000
2026-04-21T02:58:55.454+00:00,1750,eval,0.131,98.945,87.000,146.269,299.530,1205.922,0.000,0.684
2026-04-21T02:58:55.585+00:00,1750,eval,0.129,100.953,87.000,146.269,298.660,1205.984,0.000,0.000
2026-04-21T02:58:55.714+00:00,1750,eval,0.132,106.318,87.000,145.519,298.390,1205.984,0.000,0.000
2026-04-21T02:58:55.845+00:00,1750,eval,0.129,93.019,87.000,146.269,299.220,1205.922,0.000,0.000
2026-04-21T02:58:55.974+00:00,1750,eval,0.130,99.807,87.000,145.519,298.960,1205.922,0.000,0.000
2026-04-21T02:58:56.105+00:00,1750,eval,0.130,100.003,87.000,145.519,298.900,1206.922,0.000,0.000
2026-04-21T02:58:56.235+00:00,1750,eval,0.132,98.297,87.000,145.519,299.240,1205.984,0.000,0.000
2026-04-21T02:58:56.367+00:00,1750,eval,0.128,101.814,87.000,146.269,299.080,1205.984,0.000,0.000
2026-04-21T02:58:56.495+00:00,1750,eval,0.134,97.185,88.000,243.957,298.990,1205.984,0.000,0.000
2026-04-21T02:58:56.628+00:00,1750,eval,0.129,108.886,88.000,146.269,299.310,1205.984,0.000,0.000
2026-04-21T02:58:56.757+00:00,1750,eval,0.129,101.001,88.000,146.269,299.630,1205.984,0.000,0.000
2026-04-21T02:58:56.886+00:00,1750,eval,0.129,100.934,88.000,146.269,299.240,1205.984,0.000,0.000
2026-04-21T02:58:57.015+00:00,1750,eval,0.131,99.477,88.000,146.269,299.370,1205.984,0.000,0.000
2026-04-21T02:58:57.145+00:00,1750,dataloader,0.129,108.244,88.000,146.269,299.260,1205.984,0.000,0.000
2026-04-21T02:58:57.275+00:00,1750,eval,0.130,92.128,87.000,146.269,299.310,1205.984,0.000,0.000
2026-04-21T02:58:57.405+00:00,1750,eval,0.129,108.580,87.000,146.269,298.910,1205.984,0.000,0.000
2026-04-21T02:58:57.534+00:00,1750,eval,0.133,97.651,86.000,146.269,298.820,1205.984,0.000,0.000
2026-04-21T02:58:57.667+00:00,1750,eval,0.144,97.389,88.000,146.269,299.470,1205.984,0.000,0.000
2026-04-21T02:58:57.811+00:00,1750,checkpoint,0.169,82.805,88.000,143.019,299.290,1209.984,0.023,727.574
2026-04-21T02:58:57.980+00:00,1750,checkpoint,0.129,108.195,68.000,362.584,276.130,1206.105,0.000,0.543
2026-04-21T02:58:58.109+00:00,1758,forward,0.129,100.859,19.000,1424.057,267.680,1206.105,0.000,0.000
2026-04-21T02:58:58.238+00:00,1760,idle,0.129,92.972,100.000,143.019,270.060,1206.105,0.000,0.000
2026-04-21T02:58:58.367+00:00,1768,backward,0.129,108.356,100.000,490.803,270.380,1206.043,0.000,1.088
2026-04-21T02:58:58.496+00:00,1770,idle,0.131,91.628,100.000,1585.012,270.840,1207.605,0.000,3.251
2026-04-21T02:58:58.627+00:00,1779,backward,0.128,101.815,100.000,186.196,271.870,1206.043,0.000,0.000
2026-04-21T02:58:58.755+00:00,1783,dataloader,0.129,100.480,100.000,1585.012,271.920,1207.043,0.000,0.000
2026-04-21T02:58:58.884+00:00,1790,backward,0.128,101.653,100.000,143.019,272.250,1206.105,0.000,0.000
